,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,ModelStars,ModelScore,StarsDifference
175,gp:AOqpTOE4icgjDxGcYxp4M68APHLr9aBTELglJQAWfLpdQYj-v3loW0oQvflTNXOexKRPe1kF12KtiOO0t6fj_R4,Carlos Julio Salomón Rodríguez,https://play-lh.googleusercontent.com/a-/AOh14GgaEzs_f3J714z67VercCC8BZ1tO3iRw8FFZgiDZQ,Excelente,5,0,11.4.0,2021-07-22 11:05:07,"¡Hola Carlos! Muchas gracias por tu comentario, seguiremos trabajando con la mejor energía para garantizar que tengas una experiencia inolvidable.",2021-07-22 16:14:37,5,0.7857,0
176,gp:AOqpTOFpRmuD92Hh6CZ25GuRANOY9-zKoRG7ojMHW3wAfcgJoViJeNvbLi0NYJMxVAINaZ9r6ApHIBlOTNO92DE,Julian andres Ospina jimenez,https://play-lh.googleusercontent.com/a/AATXAJxGJtxKOaf4CK8OJekWbQ8MpGcmHbqCBDT2ubk=mo,Bn,5,0,11.4.0,2021-07-22 11:04:43,"¡Hola Julian! Nos alegra que te guste, nuestro propósito es hacerte la vida más fácil y seguiremos trabajando para brindarte lo mejor siempre.",2021-07-22 16:00:46,1,0.2642,4
177,gp:AOqpTOFHuyx01adXWvJlDj3mWYsdxW7dT3EhugieV5NfhjNdWFpVT0N8venwp6DQ2ctAo2cu0WsP78u2W-pQzO0,Luz Dora Arango Munera,https://play-lh.googleusercontent.com/a/AATXAJxqLQSRp7cY99TAfz9IO8PGn-nStNwAo3C2A18t=mo,Excelente!!!,5,0,11.4.0,2021-07-22 11:04:38,"¡Hola Luz! Nos alegra que te guste, seguiremos trabajando para garantizar que tengas la mejor experiencia con nuestra App.",2021-07-22 15:58:00,5,0.8569,0
178,gp:AOqpTOHnpbF1wGk3WGlWgbEruzv9ywb6NKzoksaN_GFILCOPqT3b2AOItWLcyv4bu0Tu32u-rG7XK0zMEaOl6Ec,Luis francisco Ángulo amador,https://play-lh.googleusercontent.com/a/AATXAJz5j1kq6tgqUbhuFNtdswO2X2vxgtHqDao8BiHE=mo,Muy buena,5,0,11.4.0,2021-07-22 11:04:35,"Hola Luis, muchas gracias por escribirnos, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 15:57:24,5,0.7431,0
179,gp:AOqpTOER6YWxDzwSyitvwYLQq1RXMlHGMUymzE6YxZFBhtnmDlcHg0fbVkdlBQRsUh5RiX7mEUaPCp5MmcTnoh4,David Hernandez,https://play-lh.googleusercontent.com/a-/AOh14GiY9SwDayvKUo9pvaXI2XMmBlNOuEI2HkbwjEODma8,La app mantiene en constante actualización y cuando se actualiza no deja ingresar o aparece que el usuario no está registrado cuando tengo el servicio hace tiempo,1,0,11.4.0,2021-07-22 11:04:31,"Hola David, gracias por tu apreciación, ten presente que las actualizaciones de nuestra App son necesarias para garantizar su buen funcionamiento. Si presentas alguna novedad puedes escribirnos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos.",2021-07-22 15:55:58,4,0.2729,3
180,gp:AOqpTOEOyhVcCgCC_dhpAdcA90PYBntewLmOlW_L6gj0NmqkHp5g8BlmAtRpiHkbkPtc6iqsNoto_IT5jxHvx04,hoffman Torres,https://play-lh.googleusercontent.com/a-/AOh14GiwMH5YNi4mxgGmYkPa2cqELgUeMKBQGdssdkYvIw,Es buena,5,0,11.4.0,2021-07-22 11:04:10,"Hola Hoffman, nos alegra que te guste, seguiremos trabajando para garantizar que tengas la mejor experiencia con nuestra App.",2021-07-22 15:54:31,4,0.4521,1
181,gp:AOqpTOGpfk15sZLGyt89GLoZ2PVwiTrvDSBODV356R6umk-ElxNnYI-5IDM6iqYJ1ge9I5wL7CRQQc_h5REjSAE,Edwin Garces,https://play-lh.googleusercontent.com/a/AATXAJzDdIg5VAjdc3xqbcFuDSSOGfP-yhJNxgDVwTph=mo,Se traba mucho.,1,0,11.4.0,2021-07-22 11:04:03,"Hola Edwin, agradecemos tu tiempo por informarnos, vamos a revisar esto con nuestro equipo técnico para solucionarlo lo más pronto posible. Recuerda que puedes escribirnos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos en lo que necesites.",2021-07-22 15:20:55,2,0.4517,1
182,gp:AOqpTOEl-xnWmwwWkpCfJ3W1LCJB4RoJgB4LRH2ksCRFyKIXKHeQtrAs6_Vb2Yft3b6a88RvhbfWuBpWPTOjjrs,edgar bernal,https://play-lh.googleusercontent.com/a/AATXAJySAYXzKlEnt5Z9yVBOIjfaCGqMwLF64JSlK3pEDA=mo,Buenos días quiero saber porque cuando hay una actualización no la permite hacer ni tampoco me permite ingresar.,5,0,11.4.0,2021-07-22 11:04:01,"Hola Edgar, estamos seguros qué podemos brindarte una mejor experiencia, por esta razón te invitamos a que tomes una imagen de la falla que presentas y nos escribas a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 15:19:53,1,0.3597,4
183,gp:AOqpTOFfDOlmmXp41SFhCgQ42ulE8fElOlyQAaSc32Re7zEXpsOzkTMtSeo0kZq0rZKGLXUAnKdUxqwb3RYW_3I,Julian Guevara,https://play-lh.googleusercontent.com/a-/AOh14GjDH-P8dupczT_oZ8jQn_h8ng87ZtqwQv6w5SGPYaY,Excelente app,5,0,11.4.0,2021-07-22 11:03:55,"¡Hola Julian! Muchas gracias por tu comentario, seguiremos trabajando con la mejor energía y con el objetivo de brindarte la mejor experiencia.",2021-07-22 15:18:36,5,0.7716,0
184,gp:AOqpTOGlBP21lE7Qyc9XDQLcubAhuRP5e1hF-BO13-Vqr3d9M5nrmSGRiLCiOwIYy7UABR9BCqVJnWHxLNNhn7o,Jaime Andres Vasquez Belalcazar,https://play-lh.googleusercontent.com/a/AATXAJz0ZLZ0nhGUcIC-WRnWgCxk6Uc0UAoktsUkTvuF=mo,Malísima,1,0,11.4.0,2021-07-22 11:03:41,"Hola Jaime, queremos cambiar tu opinión frente a nuestra App, por favor cuéntanos en qué podemos mejorar para tener 5 estrellas de tu parte.",2021-07-22 15:17:49,1,0.8452,0
185,gp:AOqpTOH8Z9OMKACwnMlm3pwXKAMrhpYWyNH7gJ9QP0r6L4zeoYWHLI-9URSgKpcKvvxjHhEYWqhOCquvj8jeOEk,Alexamdro Martimez garcia,https://play-lh.googleusercontent.com/a/AATXAJyiMQGebmigjU_6baCECgiL3h5mvVvPwggR9onA=mo,Mi buena,4,0,11.4.0,2021-07-22 11:03:32,"Hola Alexamdro, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 15:16:38,5,0.5345,1
186,gp:AOqpTOHx6XSOA7oQn7EGwMy_UVSAEvv3SHUQ0Iokafg64ZTTNtYvyumvxy38M-kCA1DieygkJ-02muWMInTUuRA,Andres Martinez,https://play-lh.googleusercontent.com/a-/AOh14GidsUurehKhW93cl4EKqVMNYPjhi_-wblIjMwzy2Q,Bien,5,0,11.4.0,2021-07-22 11:03:32,"Hola Andres, muchas gracias por escribirnos, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 15:15:38,4,0.4702,1
187,gp:AOqpTOFzkw5pnMru5i1FmB23T8dbzVnCpk7DaacULzZGuyoiBEFOHN1zwRDonvvj5X5iP6vbsnMK5F0et3g7lWU,Juan Leandro,https://play-lh.googleusercontent.com/a/AATXAJywz1Vgw0pRuwf2LpphbqlW59MyYNLJGjW9OTgL7A=mo,Excelente,5,0,11.4.0,2021-07-22 11:03:19,"¡Hola Juan! Nos alegra que te guste, seguiremos trabajando para garantizar que tengas la mejor experiencia con nuestra App.",2021-07-22 15:14:48,5,0.7857,0
188,gp:AOqpTOGgdEO8QDvcpF4lpLenlM7q7JShH6J9YO5kKX4VNL_4uFqt8o3uhT-2_HCk_JelkC8CEjHuEw0A5VBKfpA,Natalia Velez,https://play-lh.googleusercontent.com/a-/AOh14GhwJztNQ9rsH1-LzPJjEiphEDAudm9B8raJ-ShuCA,poco practica,1,0,11.4.0,2021-07-22 11:03:10,"Hola Natalia, queremos mejorar tu experiencia con nuestra App y por este motivo tenemos en cuenta tu opinión. Por favor cuéntanos en qué podemos mejorar para tener 5 estrellas de tu parte.",2021-07-22 15:13:53,2,0.4929,1
189,gp:AOqpTOG_NVTufDEWmNU0Rwzu7JSN78kRnJriZAzobRnzLWvWD3VCosDjtNOhYfuNMdnwuRTte2fUk79QlaMAuy0,Jose Gomez,https://play-lh.googleusercontent.com/a-/AOh14GgXiRm8PEsm1g7r1kr1hUcwUDjFDFzYqqROwzRweQ,Excelente para gestionar cualquier serbicio,5,0,11.4.0,2021-07-22 11:02:47,"Hola Jose, nos llena de felicidad leer comentarios como el tuyo y nos motiva a seguir trabajando para brindarte la mejor experiencia.",2021-07-22 15:04:32,5,0.6874,0
190,gp:AOqpTOHi0CU3WbKMl0C428Z9UaiRHCySQoJnFO9C2an70gqCKF_RBcQPxr0Ma5hsyvVbLKIZ6L0jeDbb4Im5OH4,Nelcy Arroyo,https://play-lh.googleusercontent.com/a/AATXAJwmCoC96N1kVzV41bYDUZiCTaTuc_C8vpYf8shx=mo,Es buena,4,0,11.4.0,2021-07-22 11:01:57,"Hola Nelcy, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 15:03:18,4,0.4521,0
191,gp:AOqpTOHbhiUOxaW4wyl8r655AepTPVsQWeMlmJ6MH7i4OkqCINW8lhYrgDgVW7n3b_S1g9lpscHjE7tG8RwssRA,Giovanni José Mafiol de la Ossa,https://play-lh.googleusercontent.com/a/AATXAJz50sIE_GAC4b9q-EfhZS-ZHEmSivZPe9XSOAc8=mo,Bueno,4,0,11.4.0,2021-07-22 11:01:57,"¡Hola Giovanni! Gracias por tu calificación, seguiremos trabajando para brindarte lo mejor siempre.",2021-07-22 15:01:22,4,0.4047,0
192,gp:AOqpTOGa02bXTypYErI8CloAgbaccbwwgJq3a2mappPuXo9Qjv29B9iFylM10G4D3kkaJw0xHEqCM2bTJJGCXgs,alejandro Lopez lopez,https://play-lh.googleusercontent.com/a/AATXAJyWPxqAecRBEI6aSxBGwSL4x7pZjfRJxv8Tloly=mo,Bien,5,0,11.4.0,2021-07-22 11:01:31,"Hola Alejandro, gracias por tu calificación, queremos brindarte siempre la mejor experiencia con nuestros servicios.",2021-07-22 15:00:37,4,0.4702,1
193,gp:AOqpTOG5wqK4-4RSFZBTwwmvoj4YqVFAGu97hlIKIAPah2V6v0Rv0u_nMScyrRKDZHFXmpzAzgDGstETsDD0ZYw,Carlos Guzman,https://play-lh.googleusercontent.com/a-/AOh14GhrYf9arWaLJn6DlrwC1qc56JUxJbZSbRPqPdLyCQ,Buena,5,0,11.4.0,2021-07-22 11:01:15,"Hola Carlos, muchas gracias por escribirnos, seguiremos trabajando para brindarte lo mejor siempre.",2021-07-22 14:59:52,4,0.4406,1
194,gp:AOqpTOEYgETgtbVWvgRtcNQHTKnhDXHjZ_CP1TdyTlEEJ9_vJA1slOI1YTUqkcqDPSfKRcdi_Kl3BJ2Aqz_vUxw,Andres Caas,https://play-lh.googleusercontent.com/a-/AOh14GibYEz40-48gi5C2uQAlMRLwAUcOPlxH1hH9WGhFg,"La seguridad es pésima, me clonaron la tarjeta de crédito",2,0,11.4.0,2021-07-22 11:01:04,"Hola Andres, te pedimos disculpas por la mala experiencia que te hemos hecho pasar, por favor escríbenos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 14:56:57,1,0.7324,1
195,gp:AOqpTOECCIU7jejg7Wulp7fxXqKkO-b7aTx4u9_t8jZATXl21EQbTQzjFG2MV3B5qUqx2qyA-4dzlPMExyrq-7Q,Yanina Priori,https://play-lh.googleusercontent.com/a/AATXAJzTAC7zejPwuuzla78MDjnUv4mC-mjZgFBmm9--=mo,Me gusta,5,0,11.4.0,2021-07-22 11:00:56,"¡Hola Yanina! Nos alegra que te guste, seguiremos trabajando para brindarte la mejor experiencia.",2021-07-22 14:49:38,4,0.4238,1
196,gp:AOqpTOHuRaJbXso3Vle3TUnauTBjJ4ULloLyCB0J1meeLE2ksbXrEkLO3v8p7FTrxwETs5xkiHP6oH35WELzLDI,Angee Toro,https://play-lh.googleusercontent.com/a-/AOh14GjJq2e2edj5YiEVL2aRuhzXR_4TqG8IG11M3EuaXw,"Pesimo servicio, de principio a fin, siempre sin señal, la app nunca funciona, pero para cobrar ahi estan sin falta alguna al dia siguiente de corte",1,0,11.4.0,2021-07-22 11:00:54,"Hola Angee, déjanos revisar que puede estar pasando, por favor escríbenos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 14:45:19,1,0.9132,0
197,gp:AOqpTOFyIL3N7LWvFvD5MOEFza9x0MzYdS_feSef3qBlw41Yz684Hx--SCQMT7C6DbLNedUbQ5xcgFbdwK6IxlA,Gloria Esperanza,https://play-lh.googleusercontent.com/a-/AOh14Gj8vMbUwXqVoIxYg8DPUFhAosVEvFjWXEuTkModIg,"En esta pandemia ha sido claro mi aliado, excelente servicio pocas veces se cae, siempre han sido muy educados sus trabajadores cuando solicito cualquier inquietud. Ya llevo 2 años y me hicieron el traslado muy rápido... Para seguir trabajando como docente.",5,0,11.4.0,2021-07-22 10:59:28,"Hola Gloria, nos alegra muchísimo leerte, seguiremos trabajando con la mejor energía para brindarte la mejor experiencia.",2021-07-22 14:44:17,5,0.7603,0
198,gp:AOqpTOEapICOY_rQLQx0GGd9UFZ7ci7dXorO1cm609TU-q3wiMC8y0T1xRsnfWxwKUMPbF6yop-ic31ronfeP94,Aleida Carvajal,https://play-lh.googleusercontent.com/a-/AOh14Gj4ZghsB5lytfurSicIv_Ha-RUkIFzFW5MfVvQU,Muy buena laapp,5,0,11.4.0,2021-07-22 10:59:04,"Hola Aleida, nos alegra que te guste, nuestro propósito es hacerte la vida más fácil y seguiremos trabajando para brindarte lo mejor siempre.",2021-07-22 14:42:06,5,0.6999,0
199,gp:AOqpTOF244Ss8JyIKselDu8NUMLZefCsRmiN94Yrr3LPH-mAraOLWYZ4xor63fHfDrCzCtHTE3vEsl5ltdoJCkA,Nadin Manzur,https://play-lh.googleusercontent.com/a/AATXAJw6O-yS6yne9x9g5OCOBQoNTMpOvQkSL-kbufW5=mo,Buena,5,0,11.4.0,2021-07-22 10:58:31,"Hola Nadin, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 14:41:34,4,0.4406,1
